Metric,Scenario,Simulation Number,Timestep Number,Value
Total NPL balance,miningSiteExplorationProbability_0.1,0,18,13.224555320254886
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,18,0.18849657342904994
Total consumption budget,miningSiteExplorationProbability_0.1,0,19,9.874500423515071
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,19,0.03614794147601992
Final good output,miningSiteExplorationProbability_0.1,0,19,335.3810150591113
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,19,0.312342152056129
Final good capital productivity,miningSiteExplorationProbability_0.1,0,19,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,19,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,19,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,19,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,19,0.02071073704089777
Material price,miningSiteExplorationProbability_0.1,0,19,0.09783636538375556
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,19,0.10847314164242106
Total ore reserves,miningSiteExplorationProbability_0.1,0,19,13932.268249383844
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,19,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,19,1.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,19,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,19,0.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,19,7.5087830014196
Total NPL balance,miningSiteExplorationProbability_0.1,0,19,13.748557042290114
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,19,0.20253360919364857
Total consumption budget,miningSiteExplorationProbability_0.1,0,20,12.800607305936328
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,20,0.03938835358714657
Final good output,miningSiteExplorationProbability_0.1,0,20,379.04163512021773
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,20,0.32535738233629063
Final good capital productivity,miningSiteExplorationProbability_0.1,0,20,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,20,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,20,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,20,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,20,0.02005631061493328
Material price,miningSiteExplorationProbability_0.1,0,20,0.12026793190564278
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,20,0.14066360783647697
Total ore reserves,miningSiteExplorationProbability_0.1,0,20,13915.824501703257
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,20,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,20,1.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,20,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,20,0.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,20,3.013437893348093
Total NPL balance,miningSiteExplorationProbability_0.1,0,20,15.903764421918947
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,20,0.2007327535478799
Total consumption budget,miningSiteExplorationProbability_0.1,0,21,9.694135729732022
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,21,0.0351892558672835
Final good output,miningSiteExplorationProbability_0.1,0,21,418.67387219656615
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,21,0.35886744770380796
Final good capital productivity,miningSiteExplorationProbability_0.1,0,21,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,21,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,21,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,21,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,21,0.018887119704611433
Material price,miningSiteExplorationProbability_0.1,0,21,0.0988990908356155
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,21,0.06966960301368963
Total ore reserves,miningSiteExplorationProbability_0.1,0,21,13897.990460170411
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,21,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,21,1.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,21,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,21,0.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,21,4.5487931485681825
Total NPL balance,miningSiteExplorationProbability_0.1,0,21,19.336219662783023
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,21,0.2068229618655446
Total consumption budget,miningSiteExplorationProbability_0.1,0,22,10.485664582047349
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,22,0.03258105549761492
Final good output,miningSiteExplorationProbability_0.1,0,22,419.2215453200079
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,22,0.3752431950392095
Final good capital productivity,miningSiteExplorationProbability_0.1,0,22,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,22,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,22,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,22,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,22,0.018443367178976905
Material price,miningSiteExplorationProbability_0.1,0,22,0.11448303330469088
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,22,0.06996104145163981
Total ore reserves,miningSiteExplorationProbability_0.1,0,22,13896.204393414337
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,22,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,22,2.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,22,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,22,1.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,22,1.0612780128608879
Total NPL balance,miningSiteExplorationProbability_0.1,0,22,26.682929460980382
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,22,0.2132822481573349
Total consumption budget,miningSiteExplorationProbability_0.1,0,23,7.953203238758215
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,23,0.027244979880084078
Final good output,miningSiteExplorationProbability_0.1,0,23,287.71542189889226
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,23,0.37447108288544817
Final good capital productivity,miningSiteExplorationProbability_0.1,0,23,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,23,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,23,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,23,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,23,0.018868891746539045
Material price,miningSiteExplorationProbability_0.1,0,23,0.11996441411148401
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,23,0.10601341895024358
Total ore reserves,miningSiteExplorationProbability_0.1,0,23,13838.87888561303
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,23,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,23,2.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,23,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,23,1.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,23,6.53289444643761
Total NPL balance,miningSiteExplorationProbability_0.1,0,23,28.11754656134435
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,23,0.2191868386426567
Total consumption budget,miningSiteExplorationProbability_0.1,0,24,11.106802663784357
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,24,0.030466248959021145
Final good output,miningSiteExplorationProbability_0.1,0,24,355.0566385752644
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,24,0.43513163901008983
Final good capital productivity,miningSiteExplorationProbability_0.1,0,24,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,24,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,24,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,24,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,24,0.018044864352673128
Material price,miningSiteExplorationProbability_0.1,0,24,0.11052333824619086
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,24,0.07196345568257595
Total ore reserves,miningSiteExplorationProbability_0.1,0,24,13830.056486509813
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,24,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,24,2.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,24,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,24,1.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,24,1.378872745486745
Total NPL balance,miningSiteExplorationProbability_0.1,0,24,28.86153610847148
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,24,0.22291978944310234
Total consumption budget,miningSiteExplorationProbability_0.1,0,25,7.603851878894427
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,25,0.029809546977446002
Final good output,miningSiteExplorationProbability_0.1,0,25,255.2919763826065
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,25,0.48356808086576936
Final good capital productivity,miningSiteExplorationProbability_0.1,0,25,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,25,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,25,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,25,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,25,0.017355693126301093
Material price,miningSiteExplorationProbability_0.1,0,25,0.10609971688999709
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,25,0.08912723606618089
Total ore reserves,miningSiteExplorationProbability_0.1,0,25,13801.240214140973
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,25,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,25,2.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,25,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,25,1.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,25,3.099423833231996
Total NPL balance,miningSiteExplorationProbability_0.1,0,25,28.86153610847148
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,25,0.2357039080727092
Total consumption budget,miningSiteExplorationProbability_0.1,0,26,8.385475823179306
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,26,0.03168659603744773
Final good output,miningSiteExplorationProbability_0.1,0,26,285.53692381797225
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,26,0.4773174042910234
Final good capital productivity,miningSiteExplorationProbability_0.1,0,26,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,26,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,26,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,26,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,26,0.01823641557971598
Material price,miningSiteExplorationProbability_0.1,0,26,0.15736705852015695
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,26,0.10086090153409011
Total ore reserves,miningSiteExplorationProbability_0.1,0,26,13759.006466342518
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,26,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,26,3.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,26,1.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,26,2.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,26,4.628441475529584
Total NPL balance,miningSiteExplorationProbability_0.1,0,26,33.34870585121156
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,26,0.24493053468246362
Total consumption budget,miningSiteExplorationProbability_0.1,0,27,9.417574064769536
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,27,0.03170355318060464
Final good output,miningSiteExplorationProbability_0.1,0,27,358.5290386209584
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,27,0.4581924584606597
Final good capital productivity,miningSiteExplorationProbability_0.1,0,27,2.0788515221403077
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,27,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,27,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,27,2.0
