Metric,Scenario,Simulation Number,Timestep Number,Value
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,37,4.075435447924209
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,37,38.77093057773653
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,37,0.21612084407408547
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,38,7.651025607185734
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,38,0.032673936513262704
Final good output,base_miningSiteExplorationProbability_0.5,0,38,250.8419183843361
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,38,0.3541371795326392
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,38,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,38,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,38,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,38,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,38,0.01748488235423751
Material price,base_miningSiteExplorationProbability_0.5,0,38,0.14046208153830544
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,38,0.08951658160461086
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,38,14128.078971401506
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,38,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,38,8.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,38,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,38,5.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,38,0.6488361384886727
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,38,41.578960475365946
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,38,0.21592473593827793
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,39,5.614569454213945
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,39,0.028930509006938675
Final good output,base_miningSiteExplorationProbability_0.5,0,39,144.0237022436859
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,39,0.4056442210023967
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,39,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,39,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,39,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,39,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,39,0.01907484697061065
Material price,base_miningSiteExplorationProbability_0.5,0,39,0.14875782563448028
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,39,0.1744213896916176
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,39,14082.789062022506
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,39,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,39,8.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,39,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,39,5.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,39,7.770592788847534
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,39,41.87752649436025
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,39,0.21638559193658186
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,40,9.930174556995723
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,40,0.03873164825334251
Final good output,base_miningSiteExplorationProbability_0.5,0,40,150.9822697442082
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,40,0.6446402512219682
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,40,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,40,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,40,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,40,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,40,0.02117949455549665
Material price,base_miningSiteExplorationProbability_0.5,0,40,0.13506399036171252
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,40,0.11358294591149183
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,40,14055.448694477214
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,40,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,40,9.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,40,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,40,6.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,40,3.2517540784211674
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,40,44.93088512106496
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,40,0.22646618722553918
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,41,7.651555765278135
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,41,0.028540937119664784
Final good output,base_miningSiteExplorationProbability_0.5,0,41,252.5248986617717
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,41,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,41,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,41,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,41,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,41,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,41,0.017849732450591967
Material price,base_miningSiteExplorationProbability_0.5,0,41,0.19331969145860942
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,41,0.13881944020936302
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,41,14003.373392479247
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,41,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,41,9.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,41,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,41,6.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,41,6.64792051419835
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,41,45.82140621452206
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,41,0.2344078906314024
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,42,10.14727160979917
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,42,0.027800648603739177
Final good output,base_miningSiteExplorationProbability_0.5,0,42,205.19373394802994
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,42,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,42,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,42,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,42,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,42,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,42,0.01689775148528411
Material price,base_miningSiteExplorationProbability_0.5,0,42,0.13337809845774934
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,42,0.1434952373593707
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,42,13972.774394068429
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,42,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,42,10.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,42,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,42,7.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,42,4.031719068700559
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,42,48.00885614334599
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,42,0.24256513887311967
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,43,8.593063616847902
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,43,0.03487263632058113
Final good output,base_miningSiteExplorationProbability_0.5,0,43,230.84076601700852
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,43,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,43,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,43,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,43,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,43,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,43,0.018237964395066517
Material price,base_miningSiteExplorationProbability_0.5,0,43,0.14237355223985584
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,43,0.10996962980692543
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,43,13935.663717904597
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,43,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,43,10.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,43,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,43,7.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,43,3.9430117277919767
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,43,48.155178375214035
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,43,0.24408771964888373
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,44,8.772275721496113
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,44,0.03150694535558388
Final good output,base_miningSiteExplorationProbability_0.5,0,44,303.2638626808554
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,44,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,44,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,44,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,44,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,44,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,44,0.016987942711884946
Material price,base_miningSiteExplorationProbability_0.5,0,44,0.14026759926227764
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,44,0.12872815561597908
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,44,13893.788269079347
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,44,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,44,10.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,44,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,44,7.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,44,5.186196937611176
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,44,48.57393171894784
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,44,0.24584410313874813
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,45,9.766354003924246
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,45,0.0289154618106189
Final good output,base_miningSiteExplorationProbability_0.5,0,45,330.08017945437985
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,45,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,45,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,45,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,45,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,45,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,45,0.016662802398956022
Material price,base_miningSiteExplorationProbability_0.5,0,45,0.15249180597923445
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,45,0.11417237660914611
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,45,13855.872050921556
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,45,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,45,10.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,45,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,45,7.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,45,6.741997083136734
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,45,48.57393171894784
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,45,0.24819032583246414
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,46,10.787704481392234
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,46,0.02927851094802922
Final good output,base_miningSiteExplorationProbability_0.5,0,46,330.08017945437996
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,46,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,46,2.1774094269245814
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,46,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,46,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,46,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,46,0.01666280239895602
Material price,base_miningSiteExplorationProbability_0.5,0,46,0.1440849675056311
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,46,0.16291853019271624
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,46,13807.529293519787
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,46,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,46,10.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,46,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,46,7.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,46,7.164551163048506
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,46,49.303737265813304
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,46,0.24894163866605398
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,47,11.121759395587906
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,47,0.027368523210529093
Final good output,base_miningSiteExplorationProbability_0.5,0,47,330.08017945437985
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,47,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,47,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,47,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,47,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,47,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,47,0.016662802398956022
Material price,base_miningSiteExplorationProbability_0.5,0,47,0.16944814380726514
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,47,
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,47,13807.529293519787
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,47,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,47,11.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,47,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,47,8.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,47,0.014338888418949496
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,47,55.323116476923836
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,47,0.2608656779125871
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,48,6.709375410053864
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,48,0.027922728985816627
Final good output,base_miningSiteExplorationProbability_0.5,0,48,288.23681290756014
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,48,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,48,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,48,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,48,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,48,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,48,0.0168027003119006
Material price,base_miningSiteExplorationProbability_0.5,0,48,0.17809511650230042
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,48,0.20280257130796642
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,48,13735.497415767015
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,48,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,48,11.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,48,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,48,8.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,48,12.042759213191564
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,48,55.68129077819072
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,48,0.2671236413172281
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,49,14.1013364260256
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,49,0.029985152101592985
Final good output,base_miningSiteExplorationProbability_0.5,0,49,372.9010032410346
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,49,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,49,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,49,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,49,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,49,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,49,0.016725005004075165
Material price,base_miningSiteExplorationProbability_0.5,0,49,0.17034507957274694
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,49,0.17731832295473987
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,49,13728.069452432812
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,49,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,49,11.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,49,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,49,8.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,49,1.3222568639763788
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,49,57.16087340970293
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,49,0.2778898999432749
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,50,7.6802347883856825
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,50,0.0290552953158903
Final good output,base_miningSiteExplorationProbability_0.5,0,50,316.2861348688872
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,50,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,50,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,50,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,50,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,50,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,50,0.016676429849420794
Material price,base_miningSiteExplorationProbability_0.5,0,50,0.15535427989177344
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,50,0.12963616745864143
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,50,1812.3328897364088
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,50,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,50,11.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,50,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,50,8.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,50,3.9335743896084034
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,50,58.30276575801321
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,50,0.2824618468948964
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,51,9.076433960232242
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,51,0.031277867586980965
Final good output,base_miningSiteExplorationProbability_0.5,0,51,295.2142272211558
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,51,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,51,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,51,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,51,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,51,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,51,0.016661237635063667
Material price,base_miningSiteExplorationProbability_0.5,0,51,0.21392380335032307
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,51,
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,51,1812.3328897364088
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,51,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,51,11.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,51,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,51,8.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,51,0.010406834636391605
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,51,58.30276575801321
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,51,0.2882892147003968
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,52,6.4422140672641355
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,52,0.032726712896641204
Final good output,base_miningSiteExplorationProbability_0.5,0,52,257.4346814879101
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,52,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,52,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,52,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,52,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,52,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,52,0.016670951251986914
Material price,base_miningSiteExplorationProbability_0.5,0,52,0.20182667115047864
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,52,0.11915529441522413
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,52,1761.5557107169595
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,52,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,52,12.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,52,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,52,9.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,52,5.402288640193103
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,52,61.922078698875765
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,52,0.29433486065416214
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,53,9.62541841556408
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,53,0.03410674485314661
Final good output,base_miningSiteExplorationProbability_0.5,0,53,324.1555696603188
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,53,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,53,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,53,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,53,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,53,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,53,0.01677343447040717
Material price,base_miningSiteExplorationProbability_0.5,0,53,0.13135925840055426
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,53,0.127220466347637
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,53,1750.8444722577372
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,53,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,53,12.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,53,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,53,9.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,53,1.3604568512663235
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,53,61.922078698875765
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,53,0.2941860335019498
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,54,7.028047080685151
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,54,0.03319151860913696
Final good output,base_miningSiteExplorationProbability_0.5,0,54,231.22317211152372
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,54,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,54,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,54,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,54,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,54,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,54,0.0167126840882169
Material price,base_miningSiteExplorationProbability_0.5,0,54,0.1426514693761062
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,54,0.15098927556397732
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,54,1728.645016726976
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,54,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,54,12.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,54,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,54,9.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,54,3.081107863479637
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,54,62.036075110151174
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,54,0.29435115852980304
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,55,7.86248591132167
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,55,0.03727507317917817
Final good output,base_miningSiteExplorationProbability_0.5,0,55,240.08169991643103
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,55,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,55,2.226122278619755
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,55,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,55,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,55,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,55,0.017184388590117797
Material price,base_miningSiteExplorationProbability_0.5,0,55,0.1791592648357935
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,55,0.16959154436179338
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,55,13602.987693620267
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,55,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,55,13.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,55,1.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,55,10.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,55,1.8215288225792492
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,55,65.80011645966297
