Metric,Scenario,Simulation Number,Timestep Number,Value
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,170,98.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,170,20.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,170,76.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,170,0.9826087063526274
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,170,1001.9214080160682
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,170,1.165704652033695
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,171,6.679117868350372
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,171,0.04047602794304382
Final good output,base_miningSiteExplorationProbability_0.5,0,171,232.81205923301783
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,171,0.7897890051814804
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,171,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,171,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,171,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,171,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,171,0.019324297974456933
Material price,base_miningSiteExplorationProbability_0.5,0,171,0.1164155372838128
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,171,0.14975258248202233
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,171,15908.868552844124
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,171,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,171,100.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,171,20.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,171,78.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,171,1.298548381163187
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,171,1013.5342278456297
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,171,1.165057997105765
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,172,6.716979125460012
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,172,0.03631929604112342
Final good output,base_miningSiteExplorationProbability_0.5,0,172,284.43836810132365
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,172,0.8108593443681786
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,172,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,172,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,172,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,172,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,172,0.0198520648793749
Material price,base_miningSiteExplorationProbability_0.5,0,172,0.2478388910006206
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,172,0.11319752273777652
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,172,16025.143818419188
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,172,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,172,100.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,172,20.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,172,78.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,172,2.1259413274384467
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,172,1013.9096320438764
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,172,1.162956510836176
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,173,7.296842761584789
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,173,0.03410713963648291
Final good output,base_miningSiteExplorationProbability_0.5,0,173,320.43621562555074
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,173,0.876185617329941
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,173,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,173,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,173,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,173,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,173,0.01907770186067482
Material price,base_miningSiteExplorationProbability_0.5,0,173,0.1971879982847771
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,173,0.13649387247350886
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,173,15999.350516196031
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,173,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,173,100.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,173,20.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,173,78.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,173,3.7245859272007737
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,173,1014.3350080548465
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,173,1.165153223850327
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,174,8.335610608321318
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,174,0.03261087079850928
Final good output,base_miningSiteExplorationProbability_0.5,0,174,339.62923953052115
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,174,0.8772073287261053
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,174,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,174,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,174,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,174,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,174,0.018441237163996597
Material price,base_miningSiteExplorationProbability_0.5,0,174,0.07385920597644537
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,174,0.26011272201060615
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,174,16151.727382740428
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,174,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,174,101.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,174,20.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,174,79.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,174,3.3506697979018885
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,174,1023.2745605082312
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,174,1.1517673801478672
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,175,8.203455998028625
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,175,0.030320346160329463
Final good output,base_miningSiteExplorationProbability_0.5,0,175,334.23157976130193
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,175,0.918297735904831
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,175,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,175,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,175,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,175,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,175,0.01836999234313838
Material price,base_miningSiteExplorationProbability_0.5,0,175,0.22064975306733162
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,175,0.1748105849840573
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,175,16107.911489026485
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,175,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,175,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,175,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,175,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,175,7.464172998791875
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,175,1027.5691859373442
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,175,1.1551799520202135
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,176,10.777591743354865
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,176,0.029084558766180983
Final good output,base_miningSiteExplorationProbability_0.5,0,176,324.05421821946857
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,176,0.9298268069704972
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,176,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,176,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,176,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,176,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,176,0.01822831361902908
Material price,base_miningSiteExplorationProbability_0.5,0,176,0.11863060417979074
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,176,0.11258756543636608
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,176,16082.909283209381
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,176,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,176,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,176,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,176,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,176,2.7480550944859234
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,176,1029.2662261652629
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,176,1.1544494713508495
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,177,7.822466266667708
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,177,0.031494493842571324
Final good output,base_miningSiteExplorationProbability_0.5,0,177,350.34041037955114
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,177,0.9314081265292677
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,177,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,177,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,177,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,177,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,177,0.017441080843092892
Material price,base_miningSiteExplorationProbability_0.5,0,177,0.15353148975079772
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,177,0.1762922161104976
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,177,16177.965530678448
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,177,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,177,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,177,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,177,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,177,6.803519757329829
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,177,1029.4801007897706
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,177,1.1561978504950756
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,178,10.325696130559287
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,178,0.031859089207268806
Final good output,base_miningSiteExplorationProbability_0.5,0,178,385.9435031327188
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,178,0.9325497174556154
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,178,3.2902629687098544
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,178,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,178,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,178,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,178,0.017738563389856823
Material price,base_miningSiteExplorationProbability_0.5,0,178,0.14430724761189398
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,178,0.18049833917179509
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,178,16172.321708010588
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,178,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,178,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,178,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,178,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,178,1.1236974236314932
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,178,1029.7187992384218
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,178,1.1554516150195813
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,179,6.636399575885378
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,179,0.028394767571733245
Final good output,base_miningSiteExplorationProbability_0.5,0,179,284.9323529785669
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,179,0.930815829401967
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,179,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,179,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,179,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,179,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,179,0.01770568857836971
Material price,base_miningSiteExplorationProbability_0.5,0,179,0.25745242177437155
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,179,0.217981474037909
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,179,16301.214350319879
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,179,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,179,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,179,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,179,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,179,7.665495255206788
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,179,1029.8148504728886
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,179,1.1743559690935217
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,180,10.56470950864367
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,180,0.030188439218673646
Final good output,base_miningSiteExplorationProbability_0.5,0,180,382.68816536008717
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,180,0.9236696532550284
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,180,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,180,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,180,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,180,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,180,0.0185984802994948
Material price,base_miningSiteExplorationProbability_0.5,0,180,0.20323831907444462
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,180,0.23109195882655495
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,180,16409.52571892951
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,180,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,180,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,180,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,180,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,180,12.612182888012233
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,180,1030.1153244617237
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,180,1.1612635599354673
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,181,13.987103175074791
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,181,0.028829848099242522
Final good output,base_miningSiteExplorationProbability_0.5,0,181,346.8602521429613
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,181,0.9346927434910358
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,181,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,181,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,181,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,181,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,181,0.017997701266262038
Material price,base_miningSiteExplorationProbability_0.5,0,181,0.1986020199365729
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,181,0.17134265103699278
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,181,16389.904653875572
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,181,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,181,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,181,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,181,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,181,3.413797419182914
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,181,1030.4941644391138
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,181,1.163073878491336
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,182,8.574019411820384
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,182,0.03402970832841854
Final good output,base_miningSiteExplorationProbability_0.5,0,182,405.40614831196257
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,182,0.9359322997074292
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,182,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,182,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,182,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,182,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,182,0.017278612322628513
Material price,base_miningSiteExplorationProbability_0.5,0,182,0.23383773760774515
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,182,0.20136122552221875
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,182,16493.04214622444
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,182,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,182,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,182,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,182,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,182,7.333055689443897
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,182,1031.6284015746812
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,182,1.1654015765846168
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,183,11.042902324137824
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,183,0.0339350311714064
Final good output,base_miningSiteExplorationProbability_0.5,0,183,413.2497841691793
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,183,0.9333472649569141
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,183,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,183,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,183,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,183,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,183,0.017960525687376584
Material price,base_miningSiteExplorationProbability_0.5,0,183,0.18215095909895898
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,183,0.18599360910715088
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,183,16648.90171005009
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,183,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,183,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,183,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,183,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,183,1.397522299024521
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,183,1031.7774259909
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,183,1.167236804473581
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,184,6.9550072375089576
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,184,0.0304645173508851
Final good output,base_miningSiteExplorationProbability_0.5,0,184,243.94937180458984
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,184,0.9313296420526237
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,184,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,184,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,184,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,184,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,184,0.016416421631768614
Material price,base_miningSiteExplorationProbability_0.5,0,184,0.23439995338499553
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,184,0.270167936453884
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,184,16792.595441247297
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,184,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,184,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,184,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,184,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,184,5.09667473236049
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,184,1032.3529412296332
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,184,1.1678800688815254
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,185,8.799512871284001
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,185,0.03142901537387336
Final good output,base_miningSiteExplorationProbability_0.5,0,185,331.2424061884477
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,185,0.9302743205585595
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,185,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,185,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,185,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,185,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,185,0.016790687903529583
Material price,base_miningSiteExplorationProbability_0.5,0,185,0.24701927319294253
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,185,0.21008786421374426
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,185,16776.75509594743
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,185,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,185,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,185,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,185,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,185,3.367968945685172
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,185,1032.3529412296332
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,185,1.1678954704359723
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,186,7.760660519412202
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,186,0.03224798867677316
Final good output,base_miningSiteExplorationProbability_0.5,0,186,299.5712671953607
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,186,0.9150935999624316
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,186,3.3004083227894245
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,186,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,186,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,186,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,186,0.01685686022082824
Material price,base_miningSiteExplorationProbability_0.5,0,186,0.19918049935957977
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,186,0.22878201767067227
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,186,16758.52425396253
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,186,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,186,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,186,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,186,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,186,4.101727923255943
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,186,1034.0153141161586
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,186,1.1718051706665078
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,187,8.129356965490775
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,187,0.03253687244807982
Final good output,base_miningSiteExplorationProbability_0.5,0,187,191.04197616972084
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,187,0.8977662472430383
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,187,3.3466072643575338
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,187,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,187,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,187,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,187,0.01814251314540325
Material price,base_miningSiteExplorationProbability_0.5,0,187,0.23641930217322174
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,187,0.24789918372528486
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,187,16750.796947806575
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,187,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,187,103.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,187,21.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,187,80.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,187,1.9671286826923544
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,187,1034.0153141161586
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,187,1.171114358643586
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,188,6.602274968686878
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,188,0.03738306859061575
Final good output,base_miningSiteExplorationProbability_0.5,0,188,258.9747769610034
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,188,0.8977662472430383
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,188,3.3466072643575338
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,188,2.100812820141893
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,188,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,188,2.127862951218445
Electricity price,base_miningSiteExplorationProbability_0.5,0,188,0.017149711505495244
