Metric,Scenario,Simulation Number,Timestep Number,Value
Final good output,miningSiteExplorationProbability_0.25,0,76,462.7655731976988
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,76,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,76,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,76,0.018140872226467084
Material price,miningSiteExplorationProbability_0.25,0,76,0.1272253404704587
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,76,
Total ore reserves,miningSiteExplorationProbability_0.25,0,76,2038.6393633031314
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,76,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,76,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,76,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,76,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,76,0.05286804722269669
Total NPL balance,miningSiteExplorationProbability_0.25,0,76,138.71843510303654
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,76,0.5234470946068419
Total consumption budget,miningSiteExplorationProbability_0.25,0,77,8.19221356961923
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,77,0.0400189861926139
Final good output,miningSiteExplorationProbability_0.25,0,77,273.06397464262164
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,77,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,77,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,77,0.01742851324968293
Material price,miningSiteExplorationProbability_0.25,0,77,0.18597707340416228
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,77,0.15507749376145616
Total ore reserves,miningSiteExplorationProbability_0.25,0,77,1997.9080244888953
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,77,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,77,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,77,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,77,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,77,5.88623393613179
Total NPL balance,miningSiteExplorationProbability_0.25,0,77,139.11770244455343
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,77,0.527159715207621
Total consumption budget,miningSiteExplorationProbability_0.25,0,78,11.230713315115414
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,78,0.04250628677025518
Final good output,miningSiteExplorationProbability_0.25,0,78,303.5397343500257
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,78,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,78,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,78,0.01783195169435014
Material price,miningSiteExplorationProbability_0.25,0,78,0.15724346756979374
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,78,0.15583819076773062
Total ore reserves,miningSiteExplorationProbability_0.25,0,78,1996.7738291603864
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,78,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,78,20.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,78,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,78,16.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,78,0.19646366975263624
Total NPL balance,miningSiteExplorationProbability_0.25,0,78,147.35216175502651
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,78,0.5244564664618971
Total consumption budget,miningSiteExplorationProbability_0.25,0,79,7.190413323157808
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,79,0.04253736134729124
Final good output,miningSiteExplorationProbability_0.25,0,79,214.75646248263115
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,79,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,79,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,79,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,79,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,79,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,79,0.017007943308199033
Material price,miningSiteExplorationProbability_0.25,0,79,0.17195926255945615
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,79,0.18963059231640403
Total ore reserves,miningSiteExplorationProbability_0.25,0,79,1959.3332871213668
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,79,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,79,22.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,79,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,79,18.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,79,6.484877252679254
Total NPL balance,miningSiteExplorationProbability_0.25,0,79,171.68205891037582
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,79,0.5239947227748577
Total consumption budget,miningSiteExplorationProbability_0.25,0,80,10.750005056766582
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,80,0.041505288894732574
Final good output,miningSiteExplorationProbability_0.25,0,80,266.6245604125707
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,80,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,80,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,80,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,80,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,80,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,80,0.01933179507015618
Material price,miningSiteExplorationProbability_0.25,0,80,0.2022990173069956
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,80,0.17096090681060452
Total ore reserves,miningSiteExplorationProbability_0.25,0,80,12462.501858862792
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,80,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,80,22.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,80,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,80,18.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,80,4.146148307520058
Total NPL balance,miningSiteExplorationProbability_0.25,0,80,172.2426700026326
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,80,0.531344543945023
Total consumption budget,miningSiteExplorationProbability_0.25,0,81,9.150243001805997
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,81,0.04352031853173048
Final good output,miningSiteExplorationProbability_0.25,0,81,289.8572632149721
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,81,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,81,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,81,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,81,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,81,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,81,0.018788679441186742
Material price,miningSiteExplorationProbability_0.25,0,81,0.1798880505455615
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,81,0.18845546782237738
Total ore reserves,miningSiteExplorationProbability_0.25,0,81,12611.496149069144
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,81,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,81,22.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,81,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,81,18.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,81,5.225316169414678
Total NPL balance,miningSiteExplorationProbability_0.25,0,81,172.6140792472902
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,81,0.5330705779356966
Total consumption budget,miningSiteExplorationProbability_0.25,0,82,9.780441060365145
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,82,0.04250044958003193
Final good output,miningSiteExplorationProbability_0.25,0,82,290.3792939283745
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,82,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,82,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,82,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,82,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,82,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,82,0.018089647953192997
Material price,miningSiteExplorationProbability_0.25,0,82,0.19385908956479167
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,82,0.20437578323710145
Total ore reserves,miningSiteExplorationProbability_0.25,0,82,12604.84073103742
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,82,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,82,22.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,82,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,82,18.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,82,1.3521220198891697
Total NPL balance,miningSiteExplorationProbability_0.25,0,82,172.6140792472902
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,82,0.5389498620704032
Total consumption budget,miningSiteExplorationProbability_0.25,0,83,7.20338957299486
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,83,0.04225214434082299
Final good output,miningSiteExplorationProbability_0.25,0,83,251.3989398910691
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,83,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,83,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,83,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,83,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,83,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,83,0.017586974787592916
Material price,miningSiteExplorationProbability_0.25,0,83,0.20207951542327188
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,83,0.2320933405377094
Total ore reserves,miningSiteExplorationProbability_0.25,0,83,12737.317039640002
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,83,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,83,23.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,83,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,83,19.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,83,3.2995389506705215
Total NPL balance,miningSiteExplorationProbability_0.25,0,83,177.5698611653945
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,83,0.5418206443545248
Total consumption budget,miningSiteExplorationProbability_0.25,0,84,8.198141759898087
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,84,0.04203585673643522
Final good output,miningSiteExplorationProbability_0.25,0,84,256.49201390347287
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,84,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,84,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,84,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,84,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,84,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,84,0.018825434295838443
Material price,miningSiteExplorationProbability_0.25,0,84,0.21417308691779627
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,84,0.19084137042174193
Total ore reserves,miningSiteExplorationProbability_0.25,0,84,12734.777271963312
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,84,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,84,24.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,84,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,84,20.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,84,0.4952315776650284
Total NPL balance,miningSiteExplorationProbability_0.25,0,84,182.73274179626415
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,84,0.5386213443318301
Total consumption budget,miningSiteExplorationProbability_0.25,0,85,6.431348391273101
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,85,0.041803244328662455
Final good output,miningSiteExplorationProbability_0.25,0,85,214.23323907454446
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,85,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,85,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,85,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,85,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,85,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,85,0.017238853252009894
Material price,miningSiteExplorationProbability_0.25,0,85,0.3118990488732745
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,85,0.16778976868260667
Total ore reserves,miningSiteExplorationProbability_0.25,0,85,12694.51058508395
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,85,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,85,24.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,85,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,85,20.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,85,6.461644886985057
Total NPL balance,miningSiteExplorationProbability_0.25,0,85,182.96951052101244
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,85,0.5398940000831548
Total consumption budget,miningSiteExplorationProbability_0.25,0,86,9.946188686156775
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,86,0.0444360920098329
Final good output,miningSiteExplorationProbability_0.25,0,86,302.5305004419174
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,86,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,86,2.1868804475635137
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,86,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,86,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,86,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,86,0.01793893135475386
Material price,miningSiteExplorationProbability_0.25,0,86,0.07597944556561667
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,86,0.05210102783481144
Total ore reserves,miningSiteExplorationProbability_0.25,0,86,12693.51310814679
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,86,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,86,24.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,86,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,86,20.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,86,0.08717531734449552
Total NPL balance,miningSiteExplorationProbability_0.25,0,86,183.35213791408646
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,86,0.5398329826355082
Total consumption budget,miningSiteExplorationProbability_0.25,0,87,5.916441493441778
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,87,0.04025109405154025
Final good output,miningSiteExplorationProbability_0.25,0,87,175.3949243507464
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,87,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,87,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,87,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,87,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,87,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,87,0.01704632551142067
Material price,miningSiteExplorationProbability_0.25,0,87,0.20656411027737911
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,87,0.18696932845834188
Total ore reserves,miningSiteExplorationProbability_0.25,0,87,12672.602142125028
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,87,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,87,25.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,87,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,87,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,87,3.7684608217262676
Total NPL balance,miningSiteExplorationProbability_0.25,0,87,190.53233335743644
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,87,0.5235349710309919
Total consumption budget,miningSiteExplorationProbability_0.25,0,88,8.03123509131387
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,88,0.04018927899190172
Final good output,miningSiteExplorationProbability_0.25,0,88,234.27251420433694
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,88,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,88,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,88,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,88,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,88,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,88,0.01800655889482901
Material price,miningSiteExplorationProbability_0.25,0,88,0.22541428362535382
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,88,0.24286939305860386
Total ore reserves,miningSiteExplorationProbability_0.25,0,88,12656.743577870122
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,88,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,88,26.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,88,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,88,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,88,3.7450880672382008
Total NPL balance,miningSiteExplorationProbability_0.25,0,88,191.92432636204754
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,88,0.5244652460536419
Total consumption budget,miningSiteExplorationProbability_0.25,0,89,8.075055189305568
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,89,0.03789433274784496
Final good output,miningSiteExplorationProbability_0.25,0,89,250.86679430384407
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,89,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,89,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,89,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,89,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,89,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,89,0.017920774333875678
Material price,miningSiteExplorationProbability_0.25,0,89,0.25303492767460106
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,89,0.15967737117622785
Total ore reserves,miningSiteExplorationProbability_0.25,0,89,12641.019563899132
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,89,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,89,26.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,89,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,89,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,89,2.4747345896923805
Total NPL balance,miningSiteExplorationProbability_0.25,0,89,193.8670310022123
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,89,0.5222964248593169
Total consumption budget,miningSiteExplorationProbability_0.25,0,90,7.210317505115949
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,90,0.037119591576206507
Final good output,miningSiteExplorationProbability_0.25,0,90,110.28182259876945
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,90,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,90,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,90,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,90,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,90,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,90,0.021685036319705444
Material price,miningSiteExplorationProbability_0.25,0,90,0.19831638513086036
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,90,0.1805709523539498
Total ore reserves,miningSiteExplorationProbability_0.25,0,90,12623.680920790946
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,90,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,90,27.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,90,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,90,22.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,90,3.0751414857991937
Total NPL balance,miningSiteExplorationProbability_0.25,0,90,196.81685104505752
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,90,0.5251280851138923
Total consumption budget,miningSiteExplorationProbability_0.25,0,91,7.327205618103551
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,91,0.0572433508775703
Final good output,miningSiteExplorationProbability_0.25,0,91,214.35412480480258
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,91,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,91,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,91,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,91,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,91,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,91,0.017468314456490296
Material price,miningSiteExplorationProbability_0.25,0,91,0.20338693144209996
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,91,0.12429050727766926
Total ore reserves,miningSiteExplorationProbability_0.25,0,91,12757.904509128286
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,91,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,91,28.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,91,6.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,91,22.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,91,2.1277392161980457
Total NPL balance,miningSiteExplorationProbability_0.25,0,91,197.26790007642757
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,91,0.5250130494557517
Total consumption budget,miningSiteExplorationProbability_0.25,0,92,6.775680827789003
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,92,0.04493823564998518
Final good output,miningSiteExplorationProbability_0.25,0,92,223.52253816105963
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,92,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,92,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,92,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,92,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,92,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,92,0.01756010219860868
Material price,miningSiteExplorationProbability_0.25,0,92,0.08440245887157706
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,92,0.06080505848250482
Total ore reserves,miningSiteExplorationProbability_0.25,0,92,12750.175457887774
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,92,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,92,28.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,92,6.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,92,22.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,92,0.4879237686385597
Total NPL balance,miningSiteExplorationProbability_0.25,0,92,197.5762070234904
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,92,0.5240456712524857
Total consumption budget,miningSiteExplorationProbability_0.25,0,93,5.548102343251374
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,93,0.03860903603776887
Final good output,miningSiteExplorationProbability_0.25,0,93,167.61411159153758
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,93,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,93,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,93,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,93,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,93,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,93,0.01737379280542691
Material price,miningSiteExplorationProbability_0.25,0,93,0.17555810466708857
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,93,0.09327358756685451
Total ore reserves,miningSiteExplorationProbability_0.25,0,93,12717.928520336007
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,93,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,93,29.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,93,6.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,93,23.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,93,2.9257440385783875
Total NPL balance,miningSiteExplorationProbability_0.25,0,93,199.90153798870756
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,93,0.5212921397820329
Total consumption budget,miningSiteExplorationProbability_0.25,0,94,7.012217346213238
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,94,0.037050585050027264
Final good output,miningSiteExplorationProbability_0.25,0,94,194.705299704798
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,94,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,94,2.2351392333679767
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,94,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,94,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,94,2.019497776706163
Electricity price,miningSiteExplorationProbability_0.25,0,94,0.017417389328277924
Material price,miningSiteExplorationProbability_0.25,0,94,0.05188246316562285
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,94,0.025393043727395925
Total ore reserves,miningSiteExplorationProbability_0.25,0,94,12699.537725230191
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,94,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,94,29.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,94,6.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,94,23.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,94,0.5039076544988295
Total NPL balance,miningSiteExplorationProbability_0.25,0,94,199.92712952978795
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,94,0.5251840964175275
Total consumption budget,miningSiteExplorationProbability_0.25,0,95,5.444773611198822
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,95,0.033892481720778855
